PATH,LOCATION,TYPE,CLASSIFICATION,FUNCTIONAL STATUS,RELATION TO CANONICAL,VERSION / HEAD,HASH,UNIQUE FUNCTIONALITY,EVIDENCE,RISK,RECOMMENDATION
/Users/lordjef/Downloads/Nueva carpeta con elementos 8,Downloads,directory,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Ocean View,Downloads,directory,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Off_ 3 Ideas para ganarle tiempo a tu negocio.m4a,Downloads,file (.m4a),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/One NZ Brand3-0-2344-0-1652.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/One NZ Brand7-0-2344-0-1652.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/PASO_A_PASO_GITHUB.md,Downloads,file (.md),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,f542408819bf29f9e324c6714e07250a67fa6e0395d87bed9e1ac87b22a26767,POSSIBLE,Document file (.md),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/PROMPT_INICIAL_PARA_CODEX.txt,Downloads,file (.txt),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,f167403ba7080c10e4659afafa9d2d63740c7d38743e916730ceb452b5c40006,NO,Document file (.txt),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/Paste_6.3.11__atb_.dmg.torrent,Downloads,file (.torrent),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Pasted text(17).txt,Downloads,file (.txt),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Patch Scripts,Downloads,file,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Patch Scripts.zip,Downloads,file (.zip),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Person_steps_falls_backward_202605121912.mp4,Downloads,file (.mp4),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Playfair_Display.zip,Downloads,file (.zip),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Podcasts transcripciones,Downloads,directory,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Ponle al pañal la kk-2.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Ponle al pañal la kk.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Portada editorial de ciencia botánica (1).png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Portada editorial de ciencia botánica.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Pre-qualification questions - InEnergy Consulting.docx,Downloads,file (.docx),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Proceso Roto - Anota esto.mp4,Downloads,file (.mp4),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Proceso de animaciones.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/R MR (123) 1 — Mesajes para reaccionar_.docx,Downloads,file (.docx),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/README_ES.md,Downloads,file (.md),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,44ccbb90f5deb658511aeadf36529017a5158557fd6a07090d19eccfe23c55c4,POSSIBLE,Document file (.md),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/README_PASO_A_PASO (1).md,Downloads,file (.md),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,273ec648319aa73e1c129dcaad7bb79f3a130a04055f94bdf52d9245a98a44f2,POSSIBLE,Document file (.md),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/README_PASO_A_PASO.md,Downloads,file (.md),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,1b0974bf9ce48b8fd4cdbdea04da65b2b9345ab248678389f19b9677e4021d1c,POSSIBLE,Document file (.md),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/RESUME_PACKET_V26_3_UPDATED.json,Downloads,file (.json),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,e90610a27c47e84c6b086d3dad70bb099d371f0f0493a794be805b139f72077b,POSSIBLE,Document file (.json),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/R_MR_contenidos_separados,Downloads,directory,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Reel carro Woow.mp4,Downloads,file (.mp4),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/RemoteMouse.dmg,Downloads,file (.dmg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Restaurante.docx,Downloads,file (.docx),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Rostro Joc,Downloads,directory,UNKNOWN_REVIEW,UNKNOWN,Directory requiring manual review,Unknown,N/A,POSSIBLE,Directory with 24 files,MEDIUM,MANUAL_REVIEW
/Users/lordjef/Downloads/Rostro Joc.png,Downloads,file (.png),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,5fe5a227d241119a929a20652823d44d7670df0c282b697ca368176d76e9725b,NO,Document file (.png),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/Ryujinx.app,Downloads,directory,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/SHA256SUMS.txt,Downloads,file (.txt),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/SISTEMA RECOMENDADO PARA GEMINI NOTEBOOK.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/SISTEMA_COMPLETO_MOTIONS_ABRAXAS_V4_MANUAL_TOTAL.txt,Downloads,file (.txt),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,f9c79eb9670f2e4777f9998a980f8a39907f674e7974d95f1cefeda5d25d7527,NO,Document file (.txt),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/SISTEMA_MAESTRO_MOTIONS_ABRAXAS_V2.html,Downloads,file (.html),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,79e152017ce0edd130cb7acb25a96aa7de4f647318f3bbebd725e42f0bcc3080,POSSIBLE,Document file (.html),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/SISTEMA_MAESTRO_MOTIONS_ABRAXAS_V5_2_2_FINAL_WORKSPACE.html,Downloads,file (.html),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,f55cac640d07445d050713ada518d623fb820ec88608da43465dc63d09770812,POSSIBLE,Document file (.html),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/SISTEMA_MAESTRO_MOTIONS_ABRAXAS_V5_3_FINAL_WORKSPACE.html,Downloads,file (.html),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,d53e15313762db939a035559565c833e040927688f1133ee048362e58f846718,POSSIBLE,Document file (.html),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/SISTEMA_MAESTRO_MOTIONS_ABRAXAS_V5_4_FINAL_WORKSPACE.html,Downloads,file (.html),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,c9ec2cd8632fe288b5abf910c121ff6efd6c4292445d8585f630e7fec78afa28,POSSIBLE,Document file (.html),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/SISTEMA_MAESTRO_MOTIONS_ABRAXAS_V5_5_1_EYE_FIX_WORKSPACE.html,Downloads,file (.html),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,e9d0dd412027a5af6fcb40110d5337ce2ded1e1efeba4190343e10c058376d5b,POSSIBLE,Document file (.html),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/SISTEMA_MAESTRO_MOTIONS_ABRAXAS_V5_5_2_BLUEPRINT_ORACLE_WORKSPACE.html,Downloads,file (.html),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,ae2ea1f82ddcecf6c7930fed0cadc6e0ef7f91f1d002df1594c4ee1d1e0d45ac,POSSIBLE,Document file (.html),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/SISTEMA_MAESTRO_MOTIONS_ABRAXAS_V5_5_3_ORACLE_SECTION_CORE_WORKSPACE.html,Downloads,file (.html),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,55050a65de8be2a15391715a0fdf6c28fcad7150c7ccbb11144c0fddfed68b61,POSSIBLE,Document file (.html),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/SISTEMA_MAESTRO_MOTIONS_ABRAXAS_V5_5_4_ORACLE_THREEJS_ETCHING_WORKSPACE.html,Downloads,file (.html),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,06cc1d7cc7755de455af3034574ebed1237741b02928e93debb104e42d6d1763,POSSIBLE,Document file (.html),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/SISTEMA_MAESTRO_MOTIONS_ABRAXAS_V5_5_5_DEEP_EXPANDED_R3_WORKSPACE.html,Downloads,file (.html),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,032ab183816e0c70b0d2cda0ea5336b3ad9a94b1a5493346d0421cda17cbf9e7,POSSIBLE,Document file (.html),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/SISTEMA_MAESTRO_MOTIONS_ABRAXAS_V5_5_5_DEEP_EXPANDED_R4_WORKSPACE.html,Downloads,file (.html),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,b570616c0689fe906ae6df6dea5706cafeb9eaa5e4763e0a18c2485a9541805c,POSSIBLE,Document file (.html),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/SISTEMA_MAESTRO_MOTIONS_ABRAXAS_V5_5_5_ORACLE_4K_PROVIDENCE_WORKSPACE.html,Downloads,file (.html),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,9cf70ab0e9e726454a5c70487f1a620cd4bb151e51ff7ec551c73cc26a65097e,POSSIBLE,Document file (.html),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/SISTEMA_MAESTRO_MOTIONS_ABRAXAS_V5_5_FINAL_WORKSPACE (1).html,Downloads,file (.html),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,4c3c87149b315f3e7d4df311ab7b77bf110b0cf42065efc2265d0846224768f0,POSSIBLE,Document file (.html),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/SISTEMA_MAESTRO_MOTIONS_ABRAXAS_V5_5_FINAL_WORKSPACE.html,Downloads,file (.html),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,4c3c87149b315f3e7d4df311ab7b77bf110b0cf42065efc2265d0846224768f0,POSSIBLE,Document file (.html),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/STORM Save Switch 100 S Rank-13-1-0-1761723675.rar,Downloads,file (.rar),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Safari 2026-07-24 21.13.26 (1).tiff,Downloads,file (.tiff),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Safari 2026-07-24 21.13.26 (2).tiff,Downloads,file (.tiff),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Safari 2026-07-24 21.13.26.tiff,Downloads,file (.tiff),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Shadowrocket 2.2.85.dmg,Downloads,file (.dmg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/ShunyaIndia.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Simplified_Editor_UI_1_fb9de2b9c0.webp,Downloads,file (.webp),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/StikDebug-3.1.2.ipa,Downloads,file (.ipa),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Subtitle 1.srt,Downloads,file (.srt),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Synspective-EN-2025.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/TRANSCRIPCION_MAESTRA_MOTIONS_REFERENCIA.txt,Downloads,file (.txt),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: ABRAXAS_CORE/legacy_functional/hotfixes/ABRAXAS_V4_2_5_HORIZONTAL_LONGFORM_HOTFIX/REFERENCIA/TRANSCRIPCION_MAESTRA_MOTIONS_REFERENCIA.txt,Identical Hash,8ef7df29239cb2b662d7de0a2bb540afe66c5e4b83b438acb245542dedd2644c,NO,SHA-256 matches ABRAXAS_CORE/legacy_functional/hotfixes/ABRAXAS_V4_2_5_HORIZONTAL_LONGFORM_HOTFIX/REFERENCIA/TRANSCRIPCION_MAESTRA_MOTIONS_REFERENCIA.txt,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/Takeout-9,Downloads,directory,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Te - A Roll.mp4,Downloads,file (.mp4),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Terreno_sin_construir_edificio_202605120957.jpeg,Downloads,file (.jpeg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Tesla.jpeg,Downloads,file (.jpeg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/The branding method.pdf,Downloads,file (.pdf),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: ABRAXAS_CORE/content_engine/ABRAXAS_Universal_Content_Operations_A_v1.2_FULL_RELEASE_2/references/The_branding_method.pdf,Identical Hash,03a13303da98a59bc44273a3aebd69b9d72d2d2eb3fb93d726f595048fb60412,NO,SHA-256 matches ABRAXAS_CORE/content_engine/ABRAXAS_Universal_Content_Operations_A_v1.2_FULL_RELEASE_2/references/The_branding_method.pdf,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/Thunes-2025.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/UNIVERSAL_CONTENT_OS_CALL_TO_PUBLISH_V1_2026-08-27 (1).zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV_CLEANUP_QUARANTINE/20260828_133406/01_DOWNLOADS_INSTALLED_SUPERSEDED/VAV_CONTINUITY_INSTALL/VAV_UNIFIED_PRO_CONTINUITY_V13_READY_2026-08-28/06_REFERENCES/UNIVERSAL_CONTENT_OS_CALL_TO_PUBLISH_V1_2026-08-27 (2).zip,Identical Hash,2e90aa07ef1199019d665f8554458232068be9142f28a0b33b98f9eef7367aa6,NO,SHA-256 matches VAV_CLEANUP_QUARANTINE/20260828_133406/01_DOWNLOADS_INSTALLED_SUPERSEDED/VAV_CONTINUITY_INSTALL/VAV_UNIFIED_PRO_CONTINUITY_V13_READY_2026-08-28/06_REFERENCES/UNIVERSAL_CONTENT_OS_CALL_TO_PUBLISH_V1_2026-08-27 (2).zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/UNIVERSAL_CONTENT_OS_CALL_TO_PUBLISH_V1_2026-08-27 (2).zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV_CLEANUP_QUARANTINE/20260828_133406/01_DOWNLOADS_INSTALLED_SUPERSEDED/VAV_CONTINUITY_INSTALL/VAV_UNIFIED_PRO_CONTINUITY_V13_READY_2026-08-28/06_REFERENCES/UNIVERSAL_CONTENT_OS_CALL_TO_PUBLISH_V1_2026-08-27 (2).zip,Identical Hash,2e90aa07ef1199019d665f8554458232068be9142f28a0b33b98f9eef7367aa6,NO,SHA-256 matches VAV_CLEANUP_QUARANTINE/20260828_133406/01_DOWNLOADS_INSTALLED_SUPERSEDED/VAV_CONTINUITY_INSTALL/VAV_UNIFIED_PRO_CONTINUITY_V13_READY_2026-08-28/06_REFERENCES/UNIVERSAL_CONTENT_OS_CALL_TO_PUBLISH_V1_2026-08-27 (2).zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/UNIVERSAL_CONTENT_OS_CALL_TO_PUBLISH_V1_2026-08-27.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV_CLEANUP_QUARANTINE/20260828_133406/01_DOWNLOADS_INSTALLED_SUPERSEDED/VAV_CONTINUITY_INSTALL/VAV_UNIFIED_PRO_CONTINUITY_V13_READY_2026-08-28/06_REFERENCES/UNIVERSAL_CONTENT_OS_CALL_TO_PUBLISH_V1_2026-08-27 (2).zip,Identical Hash,2e90aa07ef1199019d665f8554458232068be9142f28a0b33b98f9eef7367aa6,NO,SHA-256 matches VAV_CLEANUP_QUARANTINE/20260828_133406/01_DOWNLOADS_INSTALLED_SUPERSEDED/VAV_CONTINUITY_INSTALL/VAV_UNIFIED_PRO_CONTINUITY_V13_READY_2026-08-28/06_REFERENCES/UNIVERSAL_CONTENT_OS_CALL_TO_PUBLISH_V1_2026-08-27 (2).zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/UNIVERSAL_CONTENT_OS_V20_BLUEPRINT.json,Downloads,file (.json),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,2536e196b089ea9b2aaef7892eb763460cf78916154134263c527f975fac8fd1,POSSIBLE,Document file (.json),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/UNIVERSAL_CONTENT_OS_V22_1_WITH_CLIENT_INTAKE,Downloads,directory,UNKNOWN_REVIEW,UNKNOWN,Directory requiring manual review,Unknown,N/A,POSSIBLE,Directory with 4 files,MEDIUM,MANUAL_REVIEW
/Users/lordjef/Downloads/UNIVERSAL_CONTENT_OS_V22_1_WITH_CLIENT_INTAKE.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/UNIVERSAL_CONTENT_OS_V22_1_WITH_CLIENT_INTAKE.zip,Identical Hash,7db89d86c7d5b0ca6d1f90f3242188d3da89484b8721396de67026669459629c,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/UNIVERSAL_CONTENT_OS_V22_1_WITH_CLIENT_INTAKE.zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/UNIVERSAL_CONTENT_OS_V22_BLUEPRINT (1).json,Downloads,file (.json),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,0eeacf9c34c4a82f8188c94ca4ad688319917b074577851f2463fa1573350e18,POSSIBLE,Document file (.json),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/UNIVERSAL_CONTENT_OS_V22_BLUEPRINT.json,Downloads,file (.json),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,0eeacf9c34c4a82f8188c94ca4ad688319917b074577851f2463fa1573350e18,POSSIBLE,Document file (.json),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/UNIVERSAL_CONTENT_OS_V22_IMPLEMENTATION_GUIDE (1).md,Downloads,file (.md),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,259c5201746f2d98937dbd79aa70935ae5f0eeea65439910d5da315b7d721855,POSSIBLE,Document file (.md),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/UNIVERSAL_CONTENT_OS_V22_IMPLEMENTATION_GUIDE.md,Downloads,file (.md),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,259c5201746f2d98937dbd79aa70935ae5f0eeea65439910d5da315b7d721855,POSSIBLE,Document file (.md),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/UNIVERSAL_CONTENT_OS_V22_PACK.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/UNIVERSAL_CONTENT_OS_V22_PACK.zip,Identical Hash,eed67532df141a6898ecd42a7905ae16ab171f503bef373db240fc569a3e5f7b,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/UNIVERSAL_CONTENT_OS_V22_PACK.zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/UNIVERSAL_CONTENT_OS_V25_REPLICATION_PACK (1),Downloads,directory,UNKNOWN_REVIEW,UNKNOWN,Directory requiring manual review,Unknown,N/A,POSSIBLE,Directory with 6 files,MEDIUM,MANUAL_REVIEW
/Users/lordjef/Downloads/UNIVERSAL_CONTENT_OS_V25_REPLICATION_PACK (1).zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/UNIVERSAL_CONTENT_OS_V25_REPLICATION_PACK (1).zip,Identical Hash,38e6c727c256599b74223917bac07cf79bfdfe7d33d152809899d2b82d02f37c,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/UNIVERSAL_CONTENT_OS_V25_REPLICATION_PACK (1).zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/UNIVERSAL_CONTENT_OS_V25_REPLICATION_PACK.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/UNIVERSAL_CONTENT_OS_V25_REPLICATION_PACK (1).zip,Identical Hash,38e6c727c256599b74223917bac07cf79bfdfe7d33d152809899d2b82d02f37c,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/UNIVERSAL_CONTENT_OS_V25_REPLICATION_PACK (1).zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/Unknown-2.jpeg,Downloads,file (.jpeg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Unknown-3.jpeg,Downloads,file (.jpeg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Unknown-4.jpeg,Downloads,file (.jpeg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Unknown.jpeg,Downloads,file (.jpeg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
